key,barrier_kcal,delta_g_rxn_kcal,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key,barrier_aarontools_rrho_kcal,delta_g_rxn_aarontools_rrho_kcal,barrier_qrrho_kcal,delta_g_rxn_qrrho_kcal,barrier_full_qrrho_kcal,delta_g_rxn_full_qrrho_kcal,delta_barrier_qharm_vs_original,delta_barrier_qharm_vs_at_rrho,delta_barrier_at_rrho_vs_original,delta_rxn_qharm_vs_original
B_00421_LB_00059_Cl_00520,17.09773095,-24.726763,14.30380756014675,-25.160469928539,B_00421_LB_00059_r,Cl_00520_r,B_00421_LB_00059_p,Cl_00520_p,10.77780580176462,-25.36581005791432,13.258593235763813,-25.175766014190103,11.966471655982375,-25.308847121229007,-2.7939233898532496,3.5260017583821295,-6.319925148235379,-0.43370692853900294
B_00421_LB_00059_Cl_00558,17.10217365,-25.641407,11.752868678459306,-26.49542103072717,B_00421_LB_00059_r,Cl_00558_r,B_00421_LB_00059_p,Cl_00558_p,10.558486437541212,-26.03015873108507,11.71574224113381,-26.171609148805544,10.61072684265776,-26.370068313914754,-5.349304971540695,1.1943822409180935,-6.543687212458789,-0.8540140307271678
B_00421_LB_00059_Cl_00562,16.79685097,-27.52585225,13.395075223913688,-26.8484291771359,B_00421_LB_00059_r,Cl_00562_r,B_00421_LB_00059_p,Cl_00562_p,10.367659029076295,-28.342488467171954,12.58610449469249,-27.33403939808461,11.305741298935029,-27.732241733798347,-3.4017757460863134,3.027416194837393,-6.429191940923706,0.6774230728641015
B_00421_LB_00059_Cl_00573,14.24311423,-26.787975,10.64405411142105,-26.445358123664768,B_00421_LB_00059_r,Cl_00573_r,B_00421_LB_00059_p,Cl_00573_p,8.226102337261176,-26.713556035136687,10.075218941865286,-26.522077727808675,8.893180313550637,-26.635134336607766,-3.599060118578949,2.4179517741598744,-6.017011892738823,0.3426168763352315
B_00421_LB_00059_Cl_00582,14.8003405,-26.930041,11.372819266045369,-26.46750031278881,B_00421_LB_00059_r,Cl_00582_r,B_00421_LB_00059_p,Cl_00582_p,8.857216550736606,-26.799488427134786,10.840378161455988,-26.46375734625147,9.51562878916889,-26.771271346297773,-3.427521233954632,2.515602715308763,-5.943123949263395,0.46254068721118813
B_00421_LB_00060_Cl_00467,14.5175137,-30.00259475,12.161635794701322,-30.08116014762294,B_00421_LB_00060_r,Cl_00467_r,B_00421_LB_00060_p,Cl_00467_p,9.135668193161337,-30.66380357362622,11.425531187823362,-30.23082777692762,10.048499718434899,-30.517942835391953,-2.3558779052986782,3.0259676015399855,-5.381845506838664,-0.07856539762293835
B_00421_LB_00060_Cl_00519,19.34141995,-29.06134475,14.494905841740092,-28.94563659031591,B_00421_LB_00060_r,Cl_00519_r,B_00421_LB_00060_p,Cl_00519_p,12.055272856693993,-29.447842173144892,13.846061142999966,-29.167852714523516,12.814864368591499,-29.207999430302227,-4.846514108259907,2.4396329850460994,-7.286147093306006,0.11570815968408965
B_00421_LB_00060_Cl_00609,14.9477528,-29.9675175,11.541689707088205,-30.81399300828044,B_00421_LB_00060_r,Cl_00609_r,B_00421_LB_00060_p,Cl_00609_p,8.76644904669727,-30.774823573810906,10.751337317225117,-30.85170857168,9.679336817798186,-30.73958583534723,-3.406063092911795,2.775240660390935,-6.18130375330273,-0.8464755082804416
B_00421_LB_00061_Cl_00519,14.6264979,-27.5589215,11.97596210820648,-27.152058985053078,B_00421_LB_00061_r,Cl_00519_r,B_00421_LB_00061_p,Cl_00519_p,8.512302618935305,-27.79089958240099,10.870947225800865,-27.461380120505986,9.719257835944383,-27.472240354353435,-2.650535791793521,3.4636594892711745,-6.114195281064696,0.4068625149469227
B_00421_LB_00061_Cl_00581,13.692552,-32.30275875,11.009448879988522,-30.926577822407783,B_00421_LB_00061_r,Cl_00581_r,B_00421_LB_00061_p,Cl_00581_p,8.47329758642829,-32.12696820774176,10.44042918707382,-31.223685497021958,9.154645675450489,-31.716920938269748,-2.683103120011477,2.5361512935602324,-5.21925441357171,1.3761809275922197
B_00421_LB_00061_Cl_00615,17.66911363,-29.9243455,14.458259585551904,-29.677114008246487,B_00421_LB_00061_r,Cl_00615_r,B_00421_LB_00061_p,Cl_00615_p,12.536826729011382,-30.243744790152874,14.068962401287168,-29.88945595040228,13.006951736194972,-30.0236899137733,-3.2108540444480944,1.9214328565405214,-5.132286900988616,0.24723149175351367
B_00421_LB_00062_Cl_00519,9.5131761,-33.467085,5.926878046524739,-31.45364338006301,B_00421_LB_00062_r,Cl_00519_r,B_00421_LB_00062_p,Cl_00519_p,4.141283527442418,-31.839751173931074,5.509951528645894,-31.6830322547881,4.608995557713894,-31.614386782806605,-3.5862980534752618,1.7855945190823208,-5.371892572557583,2.0134416199369873
B_00421_LB_00062_Cl_00520,15.3007592,-26.054553,13.889639683569827,-24.42240185529391,B_00421_LB_00062_r,Cl_00520_r,B_00421_LB_00062_p,Cl_00520_p,10.513762670477345,-24.76229950757964,12.812647448078199,-24.556556007024145,11.68269397478537,-24.604913464958358,-1.4111195164301726,3.3758770130924827,-4.786996529522655,1.6321511447060892
B_00421_LB_00063_Cl_00519,14.45281845,-28.3352645,12.065130219657975,-27.523740677943163,B_00421_LB_00063_r,Cl_00519_r,B_00421_LB_00063_p,Cl_00519_p,8.848880753957172,-28.07414094956387,11.184132947058165,-27.76289926091937,9.889814454872612,-27.82386175373354,-2.3876882303420253,3.2162494657008036,-5.603937696042829,0.8115238220568379
B_00421_LB_00064_Cl_00519,16.24139425,-27.0172635,10.476911904436925,-26.79143863710298,B_00421_LB_00064_r,Cl_00519_r,B_00421_LB_00064_p,Cl_00519_p,8.691678584577344,-27.199367483746798,10.203695274064255,-26.939637905058714,9.041216941631175,-27.074834765969907,-5.764482345563074,1.7852333198595804,-7.549715665422655,0.2258248628970172
B_00421_LB_00065_Cl_00519,11.1887517,-31.98800475,5.205063881088721,-31.39688246205223,B_00421_LB_00065_r,Cl_00519_r,B_00421_LB_00065_p,Cl_00519_p,4.128153667266345,-31.90104580001656,5.109012435185315,-31.613641439772646,4.242298975368831,-31.646039162957077,-5.983687818911278,1.0769102138223765,-7.060598032733655,0.5911222879477727
B_00421_LB_00067_Cl_00588,16.18989533,-28.89543375,10.898423347563035,-28.65138561994544,B_00421_LB_00067_r,Cl_00588_r,B_00421_LB_00067_p,Cl_00588_p,9.203350719163092,-29.05742954872453,10.63860869644042,-28.595141287510703,9.52361343468968,-29.036597708515302,-5.291471982436963,1.6950726283999433,-6.986544610836907,0.2440481300545585
B_00421_LB_00068_Cl_00519,11.06093623,-30.8357265,7.666761392223182,-31.265702432788277,B_00421_LB_00068_r,Cl_00519_r,B_00421_LB_00068_p,Cl_00519_p,4.610258746822721,-31.504140220461764,6.758830613533365,-31.434289740284573,5.624038496105959,-31.354284338950283,-3.3941748377768173,3.056502645400461,-6.450677483177278,-0.4299759327882775
B_00421_LB_00068_Cl_00575,14.94302772,-29.86278775,9.805584673829337,-29.685523500440205,B_00421_LB_00068_r,Cl_00575_r,B_00421_LB_00068_p,Cl_00575_p,7.848724500843809,-30.473106600786146,9.417792552838284,-29.896963424102747,8.269167288730856,-30.268926346414972,-5.137443046170663,1.956860172985528,-7.094303219156191,0.17726424955979425
B_00421_LB_00071_Cl_00525,20.78560493,-14.81709475,14.756366257311011,-13.110595033600005,B_00421_LB_00071_r,Cl_00525_r,B_00421_LB_00071_p,Cl_00525_p,13.959700719056904,-13.246886696985953,15.016463362613464,-13.073505890174978,13.750612580578231,-13.33232578992703,-6.02923867268899,0.796665538254107,-6.825904210943097,1.7064997163999962
B_00421_LB_00077_Cl_00502,19.32376837,-23.33302275,13.370035479369264,-25.481403158741585,B_00421_LB_00077_r,Cl_00502_r,B_00421_LB_00077_p,Cl_00502_p,11.978648887164315,-25.24778427661437,13.038284842815948,-25.562458502446944,12.267449496011206,-25.26209741103013,-5.953732890630736,1.3913865922049489,-7.345119482835685,-2.148380408741584
B_00421_LB_00081_Cl_00525,21.19630995,-15.13962975,12.728068709253966,-14.171344758919943,B_00421_LB_00081_r,Cl_00525_r,B_00421_LB_00081_p,Cl_00525_p,12.380378192822661,-13.88973926583038,12.951112119263223,-14.0730611924669,12.134897149073618,-14.064245374493469,-8.468241240746034,0.3476905164313049,-8.815931757177339,0.968284991080056
B_00421_LB_00081_Cl_00604,17.9466757,-28.31474525,12.567284423516252,-31.074955434717136,B_00421_LB_00081_r,Cl_00604_r,B_00421_LB_00081_p,Cl_00604_p,10.638732454111008,-30.328163713007363,12.123405815375987,-30.95085335995305,11.126694151200578,-30.554859941951243,-5.379391276483748,1.9285519694052446,-7.307943245888993,-2.7602101847171348
B_00421_LB_00084_Cl_00617,17.39971533,-11.70946375,14.962119993025636,-11.17330573672466,B_00421_LB_00084_r,Cl_00617_r,B_00421_LB_00084_p,Cl_00617_p,11.379052054051648,-11.34783522750179,13.89750614161348,-11.241850665644304,12.62292339042308,-11.270591516094512,-2.437595336974363,3.583067938973988,-6.020663275948351,0.5361580132753385
B_00421_LB_00087_Cl_00519,13.66964198,-23.00371075,7.139308271950635,-24.164339697392688,B_00421_LB_00087_r,Cl_00519_r,B_00421_LB_00087_p,Cl_00519_p,6.959680019563112,-23.66544518600749,7.495283467293488,-23.956783142457986,6.588200111282428,-23.90594202486732,-6.530333708049365,0.17962825238752345,-6.709961960436888,-1.1606289473926878
B_00421_LB_00090_Cl_00608,23.5526854,-15.064016,16.398120130736125,-15.74743840873481,B_00421_LB_00090_r,Cl_00608_r,B_00421_LB_00090_p,Cl_00608_p,15.83932056441353,-15.332771808083438,16.21490110150987,-15.593888567473382,15.930817097197778,-15.523817565777355,-7.154565269263877,0.5587995663225946,-7.7133648355864715,-0.6834224087348097
B_00421_LB_00095_Cl_00482,19.6984549,-14.11391825,15.448945811815475,-14.486719828661007,B_00421_LB_00095_r,Cl_00482_r,B_00421_LB_00095_p,Cl_00482_p,12.947083044248027,-14.492568919869804,14.857664348110418,-14.473976904954869,13.626208135125133,-14.52922172545835,-4.249509088184526,2.5018627675674487,-6.751371855751975,-0.37280157866100794
B_00421_LB_00097_Cl_00519,16.00678455,-24.45449075,10.797488578267174,-23.610670153393716,B_00421_LB_00097_r,Cl_00519_r,B_00421_LB_00097_p,Cl_00519_p,9.056537011288256,-24.070364283846953,10.471872144572727,-23.789318086333886,9.485434577797964,-23.87396619068868,-5.209295971732825,1.740951566978918,-6.950247538711743,0.8438205966062853
B_00421_LB_00107_Cl_00583,20.15182365,-22.44121975,14.517392200047947,-22.30141616853615,B_00421_LB_00107_r,Cl_00583_r,B_00421_LB_00107_p,Cl_00583_p,12.942928472874298,-23.06832134065132,14.309872431504031,-22.30431418431076,13.222181644805822,-22.961785131532395,-5.634431449952054,1.574463727173649,-7.208895177125703,0.1398035814638483
B_00421_LB_00115_Cl_00524,12.47640052,-27.34375175,9.932950362887894,-28.4071186701281,B_00421_LB_00115_r,Cl_00524_r,B_00421_LB_00115_p,Cl_00524_p,7.767999315516512,-28.641060403036096,9.555574196315789,-28.271598293051976,8.263056051434296,-28.66350745131596,-2.5434501571121064,2.1649510473713818,-4.708401204483488,-1.0633669201281002
B_00421_LB_00120_Cl_00488,25.05222842,-27.25640375,18.941834625256863,-25.1844906076187,B_00421_LB_00120_r,Cl_00488_r,B_00421_LB_00120_p,Cl_00488_p,17.62665462715891,-25.321003457622275,18.784678487233744,-25.171556828025555,17.762991716585336,-25.375960852006088,-6.1103937947431355,1.3151799980979533,-7.425573792841089,2.0719131423813018
B_00421_LB_00120_Cl_00489,15.57174508,-14.6038075,12.464855213693705,-14.554762381063012,B_00421_LB_00120_r,Cl_00489_r,B_00421_LB_00120_p,Cl_00489_p,9.876238663543024,-14.707477572067871,11.882735885822328,-14.606313789918445,10.529321399453,-14.711948604551319,-3.106889866306295,2.5886165501506806,-5.6955064164569755,0.04904511893698782
B_00421_LB_00121_Cl_00477,27.42193825,-4.6855425,21.510509422291538,-5.108162870322017,B_00421_LB_00121_r,Cl_00477_r,B_00421_LB_00121_p,Cl_00477_p,19.8783245553001,-4.897774053434972,21.30921695659722,-4.9788497436130905,20.112156307206792,-5.068463631054539,-5.911428827708463,1.6321848669914374,-7.5436136946999,-0.4226203703220168
B_00421_LB_00141_Cl_00488,28.02361662,-21.3885885,23.41105849970786,-19.0309822021845,B_00421_LB_00141_r,Cl_00488_r,B_00421_LB_00141_p,Cl_00488_p,19.285795023121615,-19.25998261855265,22.20267950030428,-19.002957087634865,20.66670977884072,-19.284636191601326,-4.612558120292139,4.125263476586245,-8.737821596878383,2.357606297815501
B_00421_LB_00142_Cl_00523,12.85796445,-30.06823125,9.73307173684984,-29.522805320227,B_00421_LB_00142_r,Cl_00523_r,B_00421_LB_00142_p,Cl_00523_p,7.142815339796656,-30.518568383382952,9.120961757858783,-29.975860103471184,7.906880949710175,-29.994247450231384,-3.1248927131501603,2.5902563970531842,-5.7151491102033445,0.5454259297729998
B_00421_LB_00143_Cl_00479,26.71195965,-4.9822245,25.13465183207128,-3.462713880589888,B_00421_LB_00143_r,Cl_00479_r,B_00421_LB_00143_p,Cl_00479_p,21.128368492268002,-4.03834758881788,23.985169338876776,-3.5769356620694275,22.453039683094772,-3.8514207690256623,-1.5773078179287197,4.006283339803279,-5.583591157731998,1.519510619410112
B_00421_LB_00143_Cl_00485,49.03331435,-4.216298,24.503907462676075,-3.144889656357797,B_00421_LB_00143_r,Cl_00485_r,B_00421_LB_00143_p,Cl_00485_p,21.428951796379444,-3.7322840370404227,23.74120572368869,-3.2174022227995804,22.326834319407055,-3.5642997832420025,-24.529406887323923,3.0749556662966313,-27.604362553620554,1.071408343642203
B_00421_LB_00143_Cl_00488,25.48010812,-24.4156485,18.223505022886823,-20.96561673009472,B_00421_LB_00143_r,Cl_00488_r,B_00421_LB_00143_p,Cl_00488_p,15.29963065105456,-21.65624663221193,17.564000703726975,-21.058542464227028,16.03423987201388,-21.507438659679817,-7.256603097113178,2.9238743718322624,-10.18047746894544,3.45003176990528
B_00421_LB_00143_Cl_00489,23.26116772,-11.76305225,21.33496603274654,-10.33588850325367,B_00421_LB_00143_r,Cl_00489_r,B_00421_LB_00143_p,Cl_00489_p,17.57106221345773,-11.042720746372167,20.27007193240327,-10.49329942583456,18.767663322601997,-10.843426412510409,-1.9262016872534602,3.76390381928881,-5.69010550654227,1.427163746746329
B_00421_LB_00143_Cl_00496,24.69622257,-16.49402575,19.94368197782972,-14.454406271684576,B_00421_LB_00143_r,Cl_00496_r,B_00421_LB_00143_p,Cl_00496_p,17.391346614330256,-15.186307875826364,19.384782414692346,-14.612317917845322,18.045729711187526,-14.979738441282684,-4.752540592170281,2.5523353634994628,-7.304875955669743,2.039619478315423
B_00421_LB_00143_Cl_00510,10.68895422,-39.24905825,5.704902156956044,-41.38569843437204,B_00421_LB_00143_r,Cl_00510_r,B_00421_LB_00143_p,Cl_00510_p,3.0451243615896586,-41.17392050426558,5.102874773213486,-41.143731962678146,3.7297967394940517,-41.374258971032056,-4.984052063043955,2.6597777953663857,-7.64382985841034,-2.136640184372041
B_00421_LB_00143_Cl_00519,20.08129892,-20.476078,13.564941751518438,-19.24006425104633,B_00421_LB_00143_r,Cl_00519_r,B_00421_LB_00143_p,Cl_00519_p,12.146762301178788,-19.89152801194248,13.362488753354514,-19.40317907176551,12.312589591732277,-19.671037842137693,-6.51635716848156,1.4181794503396503,-7.934536618821211,1.2360137489536704
B_00421_LB_00143_Cl_00523,19.759724,-26.990532,15.918095994410582,-26.82529265861483,B_00421_LB_00143_r,Cl_00523_r,B_00421_LB_00143_p,Cl_00523_p,13.126357739664003,-27.076846638231256,15.280303099728005,-26.838864872336437,13.887236567284107,-27.022569722806228,-3.841628005589417,2.791738254746578,-6.633366260335995,0.1652393413851705
B_00421_LB_00143_Cl_00526,9.121810625,-33.426172,4.959690270662336,-30.782726236542505,B_00421_LB_00143_r,Cl_00526_r,B_00421_LB_00143_p,Cl_00526_p,2.723313260267407,-31.514627840684295,4.634359578118305,-30.938781114789897,3.140404041710006,-31.267543679922593,-4.162120354337664,2.2363770103949294,-6.398497364732593,2.643445763457496
B_00421_LB_00143_Cl_00549,17.0351441,-42.95733225,14.650654022767702,-41.89262812986863,B_00421_LB_00143_r,Cl_00549_r,B_00421_LB_00143_p,Cl_00549_p,11.19684187674688,-42.45864155527853,13.715624314656772,-41.943932261514355,12.289764586565209,-42.31606479593175,-2.3844900772322983,3.4538121460208213,-5.83830222325312,1.064704120131367
B_00421_LB_00143_Cl_00553,10.53796518,-14.54787215,5.7049764307202055,-11.199868187388583,B_00421_LB_00143_r,Cl_00553_r,B_00421_LB_00143_p,Cl_00553_p,4.505581228075821,-11.931769791530371,5.542998499895823,-11.303287765692675,4.643488628586638,-11.7556168251401,-4.832988749279795,1.1993952026443848,-6.03238395192418,3.3480039626114166
B_00421_LB_00143_Cl_00568,21.54170478,-19.125447,16.546872805971773,-18.029247775153607,B_00421_LB_00143_r,Cl_00568_r,B_00421_LB_00143_p,Cl_00568_p,14.896077993578443,-18.956922241281685,16.29866911501435,-18.221018667736146,15.174300995684831,-18.66809316609244,-4.9948319740282265,1.6507948123933307,-6.645626786421557,1.0961992248463943
B_00421_LB_00143_Cl_00582,11.16579147,-15.266824,7.976389230959738,-13.515853110598384,B_00421_LB_00143_r,Cl_00582_r,B_00421_LB_00143_p,Cl_00582_p,5.419338097741098,-14.247754714740173,7.515068472611878,-13.564694156205606,5.973514843238041,-14.123988749500894,-3.1894022390402625,2.55705113321864,-5.746453372258903,1.750970889401616
B_00421_LB_00143_Cl_00585,16.04654923,-31.2729685,10.89203037547484,-30.86456557413221,B_00421_LB_00143_r,Cl_00585_r,B_00421_LB_00143_p,Cl_00585_p,8.088769513761642,-31.847185893756873,10.160323064217755,-31.018379676128873,8.859173903231438,-31.645693057546058,-5.1545188545251595,2.8032608617131984,-7.957779716238358,0.40840292586779015
B_00421_LB_00143_Cl_00586,15.70470605,-28.498289,10.15658945728902,-28.25259199207434,B_00421_LB_00143_r,Cl_00586_r,B_00421_LB_00143_p,Cl_00586_p,7.718470782836731,-28.971236753464307,9.646576992232085,-28.259035839475892,8.303082668834204,-28.90330081005626,-5.548116592710981,2.438118674452288,-7.986235267163269,0.24569700792565996
B_00421_LB_00143_Cl_00597,14.81041815,-33.70170725,11.286261210914205,-33.70434330003529,B_00421_LB_00143_r,Cl_00597_r,B_00421_LB_00143_p,Cl_00597_p,8.863000326148084,-33.94075301965341,10.77546629611787,-33.638388843797216,9.428957357629699,-33.97265261509084,-3.5241569390857954,2.423260884766121,-5.947417823851916,-0.0026360500352922145
B_00421_LB_00143_Cl_00610,11.62415512,-29.176742,10.565927232216564,-28.693647353800134,B_00421_LB_00143_r,Cl_00610_r,B_00421_LB_00143_p,Cl_00610_p,8.4839051102726,-29.258716638839743,10.230439868270476,-28.875827748761544,8.944233482085226,-29.00145106718399,-1.0582278877834348,2.0820221219439645,-3.1402500097273993,0.4830946461998664
B_00421_LB_00143_Cl_00617,25.06655425,-7.24944475,22.98566289063424,-5.799903603844762,B_00421_LB_00143_r,Cl_00617_r,B_00421_LB_00143_p,Cl_00617_p,19.53540072977267,-6.372001855073789,22.090374179836044,-5.919569976760963,20.58461990168288,-6.206013854737113,-2.080891359365758,3.45026216086157,-5.531153520227328,1.449541146155238
B_00421_LB_00143_Cl_00621,15.61545045,-40.71903975,11.904347555539976,-39.44739174886851,B_00421_LB_00143_r,Cl_00621_r,B_00421_LB_00143_p,Cl_00621_p,8.250681367952216,-40.13536146727606,10.802695331717704,-39.52354773960858,9.481676170881276,-39.972764313926135,-3.7111028944600246,3.65366618758776,-7.3647690820477845,1.2716480011314886
B_00421_LB_00146_Cl_00566,19.18600702,-25.807318,15.092217057831364,-25.05766074719985,B_00421_LB_00146_r,Cl_00566_r,B_00421_LB_00146_p,Cl_00566_p,12.369557103852106,-24.6715540336982,14.520845969318176,-24.76123080411503,13.067735346755185,-24.99829572158993,-4.093789962168637,2.7226599539792584,-6.816449916147896,0.7496572528001479
B_00421_LB_00151_Cl_00519,22.16902908,-21.9598645,16.862552279436855,-19.28261726984925,B_00421_LB_00151_r,Cl_00519_r,B_00421_LB_00151_p,Cl_00519_p,15.16261904259086,-19.787323515763962,16.688411268418527,-19.3638874893314,15.410634673244921,-19.691316059764194,-5.306476800563146,1.699933236845995,-7.006410037409141,2.6772472301507477
B_00421_LB_00153_Cl_00519,21.93187172,-18.93123575,18.07923999611871,-16.459589120070653,B_00421_LB_00153_r,Cl_00519_r,B_00421_LB_00153_p,Cl_00519_p,15.43139381750721,-16.421565847856236,17.447672327947608,-16.43439419477356,16.15462101767515,-16.509941595080562,-3.8526317238812915,2.6478461786114984,-6.50047790249279,2.471646629929346
B_00421_LB_00154_Cl_00519,18.36201795,-19.459026,15.11285286789474,-16.29489283418298,B_00421_LB_00154_r,Cl_00519_r,B_00421_LB_00154_p,Cl_00519_p,12.251602017210203,-17.162380171647747,14.365726870443751,-16.583777413767457,13.100683415039926,-16.82101624219854,-3.249165082105259,2.861250850684536,-6.110415932789795,3.16413316581702
